nf_numero,nf_item,nf_datahora,nf_timestamp,nf_valor_total,emit_nome,emit_cnpj,emit_bairro,emit_municipio,emit_cep,emit_lat,emit_long,prod_desc,prod_ncm,prod_cfop,prod_quant,prod_unid,prod_valor_unit,prod_valor_total,idx
244364,1,2016-11-28 09:18:10,1480324690,3825.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 500 ml(50cx)",30049099,6107,1500.0,und,2.55,3825.0,72132
244367,1,2016-11-28 09:18:10,1480324690,3825.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 500 ml(50cx)",30049099,6107,1500.0,und,2.55,3825.0,72174
244365,1,2016-11-28 09:18:10,1480324690,3825.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 500 ml(50cx)",30049099,6107,1500.0,und,2.55,3825.0,72152
244369,1,2016-11-28 09:18:10,1480324690,3825.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 500 ml(50cx)",30049099,6107,1500.0,und,2.55,3825.0,72191
244370,1,2016-11-28 09:18:10,1480324690,3825.0,halex istar ind farmaceutica s.a.,1571702000198,chacara retiro,goiania,74775027,-16.680882,-49.2532691,"cloreto de sodio 0,9% sf 500 ml(50cx)",30049099,6107,1500.0,und,2.55,3825.0,72203
1855,5,2016-02-17 18:44:06,1455734646,2762.0,via campo comercio de produtos agropecuarios ltda,11172643000139,novais,joao pessoa,58088770,-7.1215981,-34.882028,niglumine 50ml,30049099,5102,1.0,und,50.0,50.0,33030
3805,39,2016-02-25 09:33:08,1456392788,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clor de metformina xr 500mg 30cpr,30049099,5929,1.0,und,9.52,9.52,31407
3804,39,2016-02-25 09:08:46,1456391326,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clor de metformina xr 500mg 30cpr,30049099,5929,1.0,und,9.52,9.52,30211
3803,39,2016-02-25 08:45:25,1456389925,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clor de metformina xr 500mg 30cpr,30049099,5929,1.0,und,9.52,9.52,38483
1293,70,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,tecta 40mg 30 cpr*,30049099,5929,1.0,und,215.12,215.12,32005
417,107,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,gen-tadalafila 20 mg 2 cpr,30049099,5929,1.0,und,49.59,49.59,29739
1325,149,2016-03-11 16:22:38,1457713358,7999.67,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,lyrica 150mg 28 caps*,30049099,5929,1.0,und,177.91,177.91,33518
1293,177,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,sorine gts inf 30ml*,30049099,5929,1.0,fr,9.38,9.38,32035
3511,176,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,tecta 40mg cx 30 comp rev,30049099,5929,1.0,und,215.12,215.12,34342
3511,169,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,tecta 40mg cx 30 comp rev,30049099,5929,1.0,und,215.12,215.12,34338
106,41,2016-01-05 18:20:59,1452018059,5468.01,janicleia gabriel s. do nascimento,7322508000236,centro,sertaozinho,5856800,-21.1375782,-47.9913741,soro fisiologico 500ml,30049099,5405,50.0,und,6.9,345.0,67247
3512,97,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,tecta 40mg cx 30 comp rev,30049099,5929,1.0,und,218.06,218.06,35295
12858,179,2016-01-27 16:59:49,1453913989,6597.23,redepharma ltda fl 03,1486101000349,centro,joao pessoa,58013000,-7.1215981,-34.882028,noripurum 100mg mast 30cpr,30049099,5949,1.0,und,44.66,44.66,34256
3866,11,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 28cp medley,30049099,5929,1.0,und,146.59,146.59,36356
3866,70,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 28cp medley,30049099,5929,1.0,und,146.59,146.59,36373
3866,212,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 28cp medley,30049099,5929,1.0,und,146.59,146.59,36408
3866,157,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 28cp medley,30049099,5929,1.0,und,146.59,146.59,36395
3866,209,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 28cp medley,30049099,5929,1.0,und,146.59,146.59,36406
1325,205,2016-03-11 16:22:38,1457713358,7999.67,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,g valsartana 160mg 30 cpr,30049099,5929,1.0,und,43.93,43.93,33532
417,95,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,amplictil 25 mg c/ 20 cp,30049099,5929,1.0,und,5.72,5.72,29738
417,261,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,"vick inalador c/ 1 tubo 0,5 g",30049099,5949,1.0,und,9.58,9.58,29780
3511,32,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clor de metformina xr 500mg 30cpr,30049099,5929,1.0,und,9.41,9.41,34297
84601,4,2016-12-21 08:23:43,1482308623,92884.4,in-dental produtos odontolÃÂ³gicos mÃÂ©dicos e hospitalares ltda,7788510000114,residencial florida,ribeirao preto,14026295,-21.1776315,-47.8100983,anestesico benzocaina topico gel para uso oral pote c/12 gramas benzotop lote: 1608t0047,30049099,6108,50.0,und,3.46,173.0,76284
1262,170,2016-01-07 11:57:08,1452167828,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,g clotrimazol creme 20g med*,30049099,5929,1.0,und,9.51,9.51,38028
3803,2,2016-02-25 08:45:25,1456389925,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp ems,30049099,5929,1.0,und,106.76,106.76,38466
3804,2,2016-02-25 09:08:46,1456391326,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp ems,30049099,5929,1.0,und,106.76,106.76,30194
3512,304,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"exforge hct 160 mg 12,5 mg 5 mg x 28",30049099,5929,1.0,und,120.21,120.21,35348
3512,104,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"exforge hct 160 mg 12,5 mg 5 mg x 28",30049099,5929,1.0,und,120.21,120.21,35297
3512,75,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"exforge hct 160 mg 12,5 mg 5 mg x 28",30049099,5929,1.0,und,120.21,120.21,35287
3866,5,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,36354
3866,204,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,36405
3866,129,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,36391
3866,179,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besialto anlodipino 5mg 30cp  medley,30049099,5929,1.0,und,49.07,49.07,36400
3805,2,2016-02-25 09:33:08,1456392788,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp ems,30049099,5929,1.0,und,106.76,106.76,31390
3866,123,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"combodart 0,5mg+0,4mg 30cap gel dura",30049099,5929,1.0,und,97.51,97.51,36389
1293,119,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,cutisanol gel 100 g*,30049099,5929,1.0,und,42.34,42.34,32016
3511,105,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,invokana 300mg trans 30cp,30049099,5929,1.0,und,311.67,311.67,34322
3511,246,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,invokana 300mg trans 30cp,30049099,5929,1.0,und,311.67,311.67,34364
3512,13,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,invokana 300mg trans 30cp,30049099,5929,1.0,und,315.93,315.93,35269
3512,313,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,invokana 300mg trans 30cp,30049099,5929,1.0,und,315.93,315.93,35350
3512,263,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,invokana 300mg trans 30cp,30049099,5929,1.0,und,315.93,315.93,35335
3511,67,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"novanlo 2,5mg cx 30 comp",30049099,5929,1.0,und,43.22,43.22,34311
3511,207,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"novanlo 2,5mg cx 30 comp",30049099,5929,1.0,und,43.22,43.22,34352
3511,237,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"novanlo 2,5mg cx 30 comp",30049099,5929,1.0,und,43.22,43.22,34362
315,275,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,decongex plus gts  20ml,30049099,5929,1.0,cx,9.66,9.66,31051
3866,144,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,180.26,180.26,36392
3866,81,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28cp medley,30049099,5929,1.0,und,180.26,180.26,36377
3866,45,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,esomeprazol mag comp rev 40mg 28comp ems,30049099,5929,1.0,und,180.27,180.27,36365
12858,51,2016-01-27 16:59:49,1453913989,6597.23,redepharma ltda fl 03,1486101000349,centro,joao pessoa,58013000,-7.1215981,-34.882028,clor de pioglitazona 45mg fr 15 comp,30049099,5949,1.0,und,98.3,98.3,34214
3512,59,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clor de metformina xr 500mg 30cpr,30049099,5929,1.0,und,9.52,9.52,35283
78113,4,2016-07-16 09:44:49,1468662289,37797.39,in-dental produtos odontolÃÂ³gicos mÃÂ©dicos e hospitalares ltda,7788510000114,alto da boa vista,ribeirao preto,14025670,-21.1776315,-47.8100983,anestesico benzocaina topico gel para uso oral pote benzotop lote: 1512t0085,30049099,6108,140.0,und,3.46,484.4,76283
12858,110,2016-01-27 16:59:49,1453913989,6597.23,redepharma ltda fl 03,1486101000349,centro,joao pessoa,58013000,-7.1215981,-34.882028,gastrol env 10past lup,30049099,5949,1.0,und,5.77,5.77,34231
413,65,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,"novanlo 2,5 mg 30 cpr",30049099,5949,1.0,und,43.22,43.22,37850
3647,317,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,metformina 500mg 30cp bios,30049099,5929,1.0,und,9.81,9.81,31303
3644,317,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,metformina 500mg 30cp bios,30049099,5929,1.0,und,9.81,9.81,30107
1293,45,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,doril env c/6 cpr*,30049099,5929,1.0,und,5.14,5.14,31999
3866,61,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36370
3866,93,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36380
3866,66,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36372
3866,210,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36407
3866,194,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36403
3866,12,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36357
3866,175,2016-03-04 09:49:29,1457084969,17327.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 10mg  30cp medley,30049099,5929,1.0,amp,104.26,104.26,36398
315,135,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,vick 5g inalador,30049099,5929,1.0,cx,9.58,9.58,31010
1293,128,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,"tecnomet 2,5 mg c/20 comp*",30049099,5929,1.0,und,24.05,24.05,32020
3512,90,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"novanlo 2,5mg cx 30 comp",30049099,5929,1.0,und,43.8,43.8,35292
417,322,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,tandrilax c/ 30 cp,30049099,5929,1.0,und,24.0,24.0,29792
3512,79,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 20mg 30cp medley,30049099,5929,1.0,und,182.66,182.66,35288
3512,15,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rosuvastatina calcica 20mg 30cp medley,30049099,5929,1.0,und,182.66,182.66,35270
315,253,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,combigan col 5ml,30049099,5929,1.0,fr,87.92,87.92,31041
1325,162,2016-03-11 16:22:38,1457713358,7999.67,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,addera d3 gts 10ml*,30049099,5929,1.0,und,44.57,44.57,33520
3648,317,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,metformina 500mg 30cp bios,30049099,5929,1.0,und,9.81,9.81,32393
824,7,2016-02-29 17:19:37,1456766377,965.6,farmacia sao luiz ltda,41146994000136,cruz das armas,joao pessoa,58081000,-7.1215981,-34.882028,magnesia bisurada c/200pas,30049099,5929,1.0,cx,97.0,97.0,29984
3643,317,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,metformina 500mg 30cp bios,30049099,5929,1.0,und,9.81,9.81,38379
417,225,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,domperidona 10 mg c/ 60 cp,30049099,5929,1.0,und,24.91,24.91,29768
1293,138,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,glifage xr 750mg 30 cpr*,30049099,5929,1.0,und,24.31,24.31,32027
3512,207,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,clopidogrel 75mg 28cp sandoz,30049099,5929,1.0,und,109.28,109.28,35322
3647,68,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rasilez 300mg 28cpr,30049099,5929,1.0,und,122.14,122.14,31220
3644,68,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rasilez 300mg 28cpr,30049099,5929,1.0,und,122.14,122.14,30024
3512,332,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"combodart 0,5mg+0,4mg 30cap gel dura",30049099,5929,1.0,und,97.51,97.51,35357
1293,122,2016-02-11 14:43:50,1455201830,8000.0,farmacia tropicana ltda,40979320000150,cordao encarnado,joao pessoa,58011040,-7.1215981,-34.882028,g mirtazapina 30mg 28 cpr*,30049099,5929,1.0,und,172.19,172.19,32017
3648,68,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rasilez 300mg 28cpr,30049099,5929,1.0,und,122.14,122.14,32310
315,260,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,g piroxicam 20c/10 cimed,30049099,5929,1.0,cx,5.75,5.75,31043
3643,68,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rasilez 300mg 28cpr,30049099,5929,1.0,und,122.14,122.14,38296
3803,368,2016-02-25 08:45:25,1456389925,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,dorzolamida 2% 5ml bios,30049099,5929,1.0,und,46.27,46.27,38590
3805,368,2016-02-25 09:33:08,1456392788,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,dorzolamida 2% 5ml bios,30049099,5929,1.0,und,46.27,46.27,31514
823,16,2016-02-26 16:42:23,1456504943,1658.38,farmacia sao luiz ltda,41146994000136,cruz das armas,joao pessoa,58081000,-7.1215981,-34.882028,noripurum mast 30cpr nycomed,30049099,5929,1.0,cx,45.88,45.88,37816
12146,22,2016-01-27 10:17:12,1453889832,1401.76,redepharma loja 06 (antiga lj 27),1486101000934,centro,joao pessoa,58013010,-7.1215981,-34.882028,doril enxaqueca bl 4 cprv,30049099,5929,1.0,und,5.88,5.88,33675
3804,368,2016-02-25 09:08:46,1456391326,38721.14,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,dorzolamida 2% 5ml bios,30049099,5929,1.0,und,46.27,46.27,30318
417,68,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,doril 500 mg + 30 mg c/ 6 cp,30049099,5949,1.0,und,5.44,5.44,29729
3512,53,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,rasilez 300mg 28cpr,30049099,5929,1.0,und,122.14,122.14,35282
413,194,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,florax ped 5 flac 5 ml,30049099,5929,1.0,und,24.69,24.69,37887
12858,188,2016-01-27 16:59:49,1453913989,6597.23,redepharma ltda fl 03,1486101000349,centro,joao pessoa,58013000,-7.1215981,-34.882028,"combodart 0,5mg+0,4mg 30cap gel dura",30049099,5949,1.0,und,96.2,96.2,34262
3512,30,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,hidroclorotiazida 25mg cx 30 comp,30049099,5929,1.0,und,5.52,5.52,35275
3512,229,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,hidroclorotiazida 25mg cx 30 comp,30049099,5929,1.0,und,5.52,5.52,35326
3512,273,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,hidroclorotiazida 25mg cx 30 comp,30049099,5929,1.0,und,5.52,5.52,35340
3648,154,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"duo-travatan gts 2,5ml",30049099,5929,1.0,und,111.29,111.29,32341
3643,154,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"duo-travatan gts 2,5ml",30049099,5929,1.0,und,111.29,111.29,38327
3644,434,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp medley,30049099,5929,1.0,und,96.59,96.59,30144
3647,434,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp medley,30049099,5929,1.0,und,96.59,96.59,31340
3644,154,2016-02-02 09:32:03,1454405523,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"duo-travatan gts 2,5ml",30049099,5929,1.0,und,111.29,111.29,30055
3647,154,2016-02-02 09:51:16,1454406676,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"duo-travatan gts 2,5ml",30049099,5929,1.0,und,111.29,111.29,31251
315,289,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,g domperidona  10mg 30 eurofar,30049099,5929,1.0,und,10.05,10.05,31056
3648,434,2016-02-02 10:25:03,1454408703,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp medley,30049099,5929,1.0,und,96.59,96.59,32430
413,101,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,vytorin 10 mg + 20 mg c/ 28 cp,30049099,5929,1.0,und,113.41,113.41,37860
813,18,2016-01-25 17:58:41,1453744721,1722.69,farmacia sao luiz ltda,41146994000136,cruz das armas,joao pessoa,58081000,-7.1215981,-34.882028,vytorin 10/20mg c/28cpr***,30049099,5929,1.0,cx,113.41,113.41,32778
417,131,2016-02-10 10:58:25,1455101905,7551.56,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,domperidona 10 mg c/ 60 cp,30049099,5929,1.0,und,25.24,25.24,29745
3643,434,2016-02-02 08:55:25,1454403325,51303.53,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,besilato anlodipino 10mg 30cp medley,30049099,5929,1.0,und,96.59,96.59,38416
315,81,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,esc 20mg c/30comp,30049099,5929,1.0,cx,113.91,113.91,30999
3512,146,2016-01-21 16:24:23,1453393463,30022.37,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,artico em po 5g,30049099,5929,1.0,und,150.62,150.62,35307
315,271,2016-01-25 11:00:19,1453719619,7999.38,fcia drugstore martins ltda,8172523000127,varadouro,joao pessoa,58010360,-7.1215981,-34.882028,lumigan col 3ml,30049099,5929,1.0,cx,114.3,114.3,31047
413,116,2016-01-25 11:00:44,1453719644,6593.28,farmacia tabajara ltda,8320590000141,centro,joao pessoa,58013140,-7.1215981,-34.882028,domperidona 10 mg c/ 60 cp,30049099,5949,1.0,und,24.91,24.91,37863
12858,158,2016-01-27 16:59:49,1453913989,6597.23,redepharma ltda fl 03,1486101000349,centro,joao pessoa,58013000,-7.1215981,-34.882028,doxazosina 2mg 30cp sandoz,30049099,5949,1.0,und,67.67,67.67,34249
3511,249,2016-01-21 16:15:10,1453392910,24579.32,drogaria drogavista ltda,958548001200,torre,joao pessoa,58040000,-7.1215981,-34.882028,"duo-travatan gts 2,5ml",30049099,5929,1.0,und,109.95,109.95,34365
